time,theta,omega
7.89999999999998,0.5582307665509645,1.1978159429290014
7.94999999999998,0.6181215636974146,0.9242828673190288
7.99999999999998,0.664335707063366,0.6214033011072956
8.04999999999998,0.6954058721187307,0.2958788046462462
8.09999999999998,0.710199812351043,-0.044870072691931884
8.14999999999998,0.7079563087164464,-0.392867980743943
8.199999999999982,0.6883129096792493,-0.7397665720150018
8.249999999999982,0.6513245810784992,-1.077039897757834
8.299999999999983,0.5974725861906075,-1.3961889424862985
8.349999999999984,0.5276631390662926,-1.6889505097196962
8.399999999999984,0.44321561358030775,-1.9475054478621796
8.449999999999985,0.34584034118719875,-2.1646810985165303
8.499999999999986,0.23760628626137223,-2.334142865698258
8.549999999999986,0.12089914297645933,-2.4505699459663304
8.599999999999987,-0.0016293543218571932,-2.5098105260247956
8.649999999999988,-0.12711988062309698,-2.5090121424070855
8.699999999999989,-0.25257048774345126,-2.4467234009017678
8.74999999999999,-0.37490665778853965,-2.3229638619074766
8.79999999999999,-0.4910548508839135,-2.1392595995910924
8.84999999999999,-0.598017830863468,-1.8986427226579747
8.899999999999991,-0.6929499669963668,-1.6056139855348754
8.949999999999992,-0.7732306662731105,-1.2660685017066557
8.999999999999993,-0.8365340913584434,-0.8871854752328315
9.049999999999994,-0.880893365120085,-0.4772837704671942
9.099999999999994,-0.9047575536434447,-0.04564602155835251
9.149999999999995,-0.9070398547213623,0.39768517972693546
9.199999999999996,-0.8871555957350155,0.842134708540403
9.249999999999996,-0.8450488603079953,1.2768409504505605
9.299999999999997,-0.7812068127854673,1.6909148920014783
9.349999999999998,-0.6966610681853934,2.073706230266357
9.399999999999999,-0.5929757566720756,2.4150701536772
9.45,-0.4722222489882156,2.705628274446517
9.5,-0.3369408352658897,2.9370171764507425
9.55,-0.19008997644335257,3.1021181857310283
9.600000000000001,-0.034984067156801135,3.1952622741882712
9.650000000000002,0.12477904655261243,3.2124044670951037
9.700000000000003,0.28539926990736764,3.1512627342843236
9.750000000000004,0.4429624066215838,3.0114170920297134
9.800000000000004,0.5935332612230695,2.7943655127851375
9.850000000000005,0.7332515368623264,2.5035342147858333
9.900000000000006,0.8584282476016181,2.1442409617232934
9.950000000000006,0.9656402956877828,1.7236111203985005
10.000000000000007,1.0518208517077077,1.2504473755114869
10.050000000000008,1.114343220483282,0.7350551581747101
10.100000000000009,1.1510959783920174,0.18902698013790187
10.15000000000001,1.1605473273989124,-0.3750100492741867
10.20000000000001,1.141796824935203,-0.9436782396996538
10.25000000000001,1.0946129129502205,-1.5031586839179034
10.300000000000011,1.0194549787543252,-2.0395190112635113
10.350000000000012,0.9174790281911497,-2.5390519508531306
10.400000000000013,0.7905264306484932,-2.988616674666794
10.450000000000014,0.6410955969151535,-3.3759746256845555
10.500000000000014,0.4722968656309257,-3.6901114681729807
10.550000000000015,0.2877912922222767,-3.9215369323321343
10.600000000000016,0.09171444560566994,-4.06255466552105
10.650000000000016,-0.11141328767038258,-4.107494743867829
10.700000000000017,-0.316788024863774,-4.052902232909341
10.750000000000018,-0.5194331365092411,-3.897676100726092
10.800000000000018,-0.7143169415455457,-3.643153863836564
