time,theta,omega
15.15000000000008,-0.09117608516589719,0.10816405519549427
15.200000000000081,-0.083534068319558,0.1528403369267839
15.250000000000082,-0.07384546679938962,0.19377203040336732
15.300000000000082,-0.06234765134263621,0.22995630913506826
15.350000000000083,-0.049322318427988204,0.26050665829296
15.400000000000084,-0.035088588711854496,0.2846745943226742
15.450000000000085,-0.019995188572280352,0.3018680027914829
15.500000000000085,-0.004411906312685338,0.31166564519190026
15.550000000000086,0.011279467651570467,0.31382747928511606
15.600000000000087,0.026694494658362794,0.3083005401358465
15.650000000000087,0.04145550654602523,0.29522023775324874
15.700000000000088,0.05520085852331005,0.2749070395456964
15.750000000000089,0.06759378946677377,0.24785861886927446
15.80000000000009,0.07833067256830153,0.2147376620305553
15.85000000000009,0.08714845419190591,0.17635563247208755
15.900000000000091,0.09383109868780859,0.13365288991805366
15.950000000000092,0.09821488126585996,0.08767565156102744
16.000000000000092,0.10019239925289776,0.03955035974075605
16.050000000000093,0.09971520345823956,-0.009543915893163862
16.100000000000094,0.0967949851788545,-0.058404365587701255
16.150000000000095,0.09150328976258751,-0.10583390832533997
16.200000000000095,0.08396976374713712,-0.15067052030900785
16.250000000000096,0.07437897851988187,-0.19181570454510505
16.300000000000097,0.06296590831888951,-0.22826140401984718
16.350000000000097,0.05001017336408436,-0.2591146990961031
16.400000000000098,0.035829189161859135,-0.28361968404450444
16.4500000000001,0.020770389825168364,-0.3011759867338154
16.5000000000001,0.005202715937760968,-0.3113534777481479
16.5500000000001,-0.010492424490121574,-0.3139028085576508
16.6000000000001,-0.025930500517996134,-0.30876152055749123
16.6500000000001,-0.04073327928317979,-0.2960555753036731
16.700000000000102,-0.05453809270592554,-0.276096268454915
16.750000000000103,-0.0670067228573761,-0.24937260302901146
16.800000000000104,-0.07783368829882097,-0.21653930882889716
16.850000000000104,-0.08675372837694471,-0.17840080156247487
16.900000000000105,-0.09354830210983331,-0.13589147465777196
16.950000000000106,-0.09805094244103099,-0.09005280662395362
17.000000000000107,-0.10015133468242342,-0.04200784482784843
17.050000000000107,-0.09979801922409647,0.007066309166539046
17.100000000000108,-0.09699965229477915,0.055967338586346324
17.15000000000011,-0.09182479388423975,0.10349716821078811
17.20000000000011,-0.08440022802353647,0.1484913172140656
17.25000000000011,-0.07490785657625655,0.18984742894559847
17.30000000000011,-0.06358024264285835,0.22655227866796418
17.35000000000011,-0.05069491276471011,0.25770659756296477
17.400000000000112,-0.036567557523826476,0.2825471048176727
17.450000000000113,-0.021544297123609092,0.3004652080043477
17.500000000000114,-0.005993201443863283,0.31102191359491616
17.550000000000114,0.009704727671257175,0.31395858230240914
17.600000000000115,0.02516489095843183,0.3092032657434931
17.650000000000116,0.040008514417124906,0.2968724691738615
17.700000000000117,0.05387192927259842,0.2772682971094703
17.750000000000117,0.06641548186089327,0.2508710517658971
17.800000000000118,0.07733185514359624,0.21832746565405936
17.85000000000012,0.0863535979752811,0.18043485663369718
17.90000000000012,0.09325967765657157,0.13812159362580945
