pfCode,yr,period,periodDesc,aggrLevel,IsLeaf,rgCode,rgDesc,rtCode,rtTitle,rt3ISO,ptCode,ptTitle,pt3ISO,ptCode2,ptTitle2,pt3ISO2,cstCode,cstDesc,motCode,motDesc,cmdCode,cmdDescE,qtCode,qtDesc,qtAltCode,qtAltDesc,TradeQuantity,AltQuantity,NetWeight,GrossWeight,TradeValue,CIFValue,FOBValue,estCode
H5,2017,2017,2017,6,1,1,Import,112,b'Belarus',BLR,344,"b'China, Hong Kong SAR'",HKG,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,336,,336.0,,1900,,,0
H5,2017,2017,2017,6,1,1,Import,116,b'Cambodia',KHM,156,b'China',CHN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,151612,,151612.0,,1555468,,,6
H5,2017,2017,2017,6,1,1,Import,116,b'Cambodia',KHM,344,"b'China, Hong Kong SAR'",HKG,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,20863,,20863.0,,214046,,,6
H5,2017,2017,2017,6,1,1,Import,124,b'Canada',CAN,156,b'China',CHN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",1,No Quantity,,,0,,,,91608910,,,0
H5,2017,2017,2017,6,1,1,Import,124,b'Canada',CAN,344,"b'China, Hong Kong SAR'",HKG,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",1,No Quantity,,,0,,,,294025,,,0
H5,2017,2017,2017,6,1,1,Import,144,b'Sri Lanka',LKA,152,b'Chile',CHL,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,7,,7.0,,3,,,0
H5,2017,2017,2017,6,1,1,Import,144,b'Sri Lanka',LKA,156,b'China',CHN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,1306355,,1306355.0,,5238856,,,6
H5,2017,2017,2017,6,1,1,Import,144,b'Sri Lanka',LKA,344,"b'China, Hong Kong SAR'",HKG,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,589296,,589296.0,,5794469,,,0
H5,2017,2017,2017,6,1,1,Import,144,b'Sri Lanka',LKA,446,"b'China, Macao SAR'",MAC,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,5,,5.0,,24,,,0
H5,2017,2017,2017,6,1,1,Import,152,b'Chile',CHL,152,b'Chile',CHL,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,12,,12.0,,796,,,0
H5,2017,2017,2017,6,1,1,Import,152,b'Chile',CHL,156,b'China',CHN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,4267005,,4267005.0,,19355498,,,6
H5,2017,2017,2017,6,1,1,Import,152,b'Chile',CHL,344,"b'China, Hong Kong SAR'",HKG,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,17,,17.0,,697,,,0
H5,2017,2017,2017,6,1,1,Import,156,b'China',CHN,156,b'China',CHN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,652352,,652352.0,,6327666,,,6
H5,2017,2017,2017,6,1,1,Import,156,b'China',CHN,344,"b'China, Hong Kong SAR'",HKG,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,56358,,56358.0,,1637781,,,6
H5,2017,2017,2017,6,1,1,Import,170,b'Colombia',COL,152,b'Chile',CHL,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,575,,575.0,,11196,,,0
H5,2017,2017,2017,6,1,1,Import,170,b'Colombia',COL,156,b'China',CHN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,3975011,,3975011.0,,10701653,,,0
H5,2017,2017,2017,6,1,1,Import,170,b'Colombia',COL,344,"b'China, Hong Kong SAR'",HKG,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,110355,,110355.0,,77268,,,0
H5,2017,2017,2017,6,1,1,Import,188,b'Costa Rica',CRI,152,b'Chile',CHL,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,72,,72.0,,644,,,6
H5,2017,2017,2017,6,1,1,Import,188,b'Costa Rica',CRI,156,b'China',CHN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,369306,,369306.0,,1758166,,,6
H5,2017,2017,2017,6,1,1,Import,188,b'Costa Rica',CRI,344,"b'China, Hong Kong SAR'",HKG,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,2353,,2353.0,,5675,,,6
H5,2017,2017,2017,6,1,1,Import,191,b'Croatia',HRV,156,b'China',CHN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,74,,74.0,,437199,,,6
H5,2017,2017,2017,6,1,1,Import,191,b'Croatia',HRV,344,"b'China, Hong Kong SAR'",HKG,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,0,,,,33,,,6
H5,2017,2017,2017,6,1,1,Import,196,b'Cyprus',CYP,156,b'China',CHN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,105924,,105924.0,,375063,,,0
H5,2017,2017,2017,6,1,1,Import,196,b'Cyprus',CYP,344,"b'China, Hong Kong SAR'",HKG,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,3000,,3000.0,,6704,,,0
H5,2017,2017,2017,6,1,1,Import,203,b'Czechia',CZE,156,b'China',CHN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,1792608,,1792608.0,,10826061,,,6
H5,2017,2017,2017,6,1,1,Import,203,b'Czechia',CZE,344,"b'China, Hong Kong SAR'",HKG,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,90,,90.0,,10519,,,6
H5,2017,2017,2017,6,1,1,Import,203,b'Czechia',CZE,446,"b'China, Macao SAR'",MAC,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,11,,11.0,,27,,,6
H5,2017,2017,2017,6,1,1,Import,208,b'Denmark',DNK,156,b'China',CHN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,1919750,,1919750.0,,9582827,,,0
H5,2017,2017,2017,6,1,1,Import,208,b'Denmark',DNK,344,"b'China, Hong Kong SAR'",HKG,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,13017,,13017.0,,102619,,,0
H5,2017,2017,2017,6,1,1,Import,214,b'Dominican Rep.',DOM,152,b'Chile',CHL,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,61,,61.0,,561,,,6
H5,2017,2017,2017,6,1,1,Import,214,b'Dominican Rep.',DOM,156,b'China',CHN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,168690,,168690.0,,1531535,,,6
H5,2017,2017,2017,6,1,1,Import,214,b'Dominican Rep.',DOM,344,"b'China, Hong Kong SAR'",HKG,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,5941,,5941.0,,53942,,,6
H5,2017,2017,2017,6,1,1,Import,218,b'Ecuador',ECU,152,b'Chile',CHL,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,3,,3.0,,9,,,0
H5,2017,2017,2017,6,1,1,Import,218,b'Ecuador',ECU,156,b'China',CHN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,297892,,297892.0,,1169678,,,0
H5,2017,2017,2017,6,1,1,Import,218,b'Ecuador',ECU,344,"b'China, Hong Kong SAR'",HKG,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,21,,21.0,,242,,,0
H5,2017,2017,2017,6,1,1,Import,222,b'El Salvador',SLV,152,b'Chile',CHL,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,5,,5.0,,95,,,0
H5,2017,2017,2017,6,1,1,Import,222,b'El Salvador',SLV,156,b'China',CHN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,251173,,251173.0,,1341094,,,0
H5,2017,2017,2017,6,1,1,Import,222,b'El Salvador',SLV,344,"b'China, Hong Kong SAR'",HKG,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,1,,1.0,,134,,,0
H5,2017,2017,2017,6,1,1,Import,233,b'Estonia',EST,156,b'China',CHN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,187069,,187069.0,,1450147,,,0
H5,2017,2017,2017,6,1,1,Import,233,b'Estonia',EST,344,"b'China, Hong Kong SAR'",HKG,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,173,,173.0,,8979,,,0
H5,2017,2017,2017,6,1,1,Import,242,b'Fiji',FJI,156,b'China',CHN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,47589,,47589.0,,209250,,,0
H5,2017,2017,2017,6,1,1,Import,242,b'Fiji',FJI,344,"b'China, Hong Kong SAR'",HKG,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,3616,,3616.0,,12820,,,0
H5,2017,2017,2017,6,1,1,Import,246,b'Finland',FIN,156,b'China',CHN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,2192474,,2192474.0,,11854383,,,6
H5,2017,2017,2017,6,1,1,Import,246,b'Finland',FIN,344,"b'China, Hong Kong SAR'",HKG,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,291,,291.0,,9609,,,0
H5,2017,2017,2017,6,1,1,Import,251,b'France',FRA,152,b'Chile',CHL,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,6,,6.0,,2389,,,0
H5,2017,2017,2017,6,1,1,Import,251,b'France',FRA,156,b'China',CHN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,22478977,,22478977.0,,118245741,,,6
H5,2017,2017,2017,6,1,1,Import,251,b'France',FRA,344,"b'China, Hong Kong SAR'",HKG,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,31113,,31113.0,,195424,,,6
H5,2017,2017,2017,6,1,1,Import,276,b'Germany',DEU,156,b'China',CHN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,17987800,,17987800.0,,80717681,,,0
H5,2017,2017,2017,6,1,1,Import,276,b'Germany',DEU,344,"b'China, Hong Kong SAR'",HKG,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,113053,,113053.0,,768168,,,0
H5,2017,2017,2017,6,1,1,Import,300,b'Greece',GRC,156,b'China',CHN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,1623678,,1623678.0,,5231819,,,0
H5,2017,2017,2017,6,1,1,Import,300,b'Greece',GRC,344,"b'China, Hong Kong SAR'",HKG,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,19704,,19704.0,,61548,,,0
H5,2017,2017,2017,6,1,1,Import,304,b'Greenland',GRL,156,b'China',CHN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,9718,,9718.0,,33093,,,0
H5,2017,2017,2017,6,1,1,Import,320,b'Guatemala',GTM,156,b'China',CHN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,147532,,147532.0,,858096,,,0
H5,2017,2017,2017,6,1,1,Import,320,b'Guatemala',GTM,344,"b'China, Hong Kong SAR'",HKG,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,151,,151.0,,2202,,,0
H5,2017,2017,2017,6,1,1,Import,340,b'Honduras',HND,156,b'China',CHN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,143301,,143301.0,,940714,,,0
H5,2017,2017,2017,6,1,1,Import,340,b'Honduras',HND,344,"b'China, Hong Kong SAR'",HKG,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,72,,72.0,,492,,,0
H5,2017,2017,2017,6,1,1,Import,344,"b'China, Hong Kong SAR'",HKG,156,b'China',CHN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,3260726,,3260726.0,,29603940,,,6
H5,2017,2017,2017,6,1,1,Import,344,"b'China, Hong Kong SAR'",HKG,446,"b'China, Macao SAR'",MAC,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,30455,,30455.0,,276505,,,6
H5,2017,2017,2017,6,1,1,Import,348,b'Hungary',HUN,156,b'China',CHN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,1516970,,1516970.0,,1916008,,,0
H5,2017,2017,2017,6,1,1,Import,348,b'Hungary',HUN,344,"b'China, Hong Kong SAR'",HKG,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,53565,,53565.0,,190443,,,0
H5,2017,2017,2017,6,1,1,Import,352,b'Iceland',ISL,156,b'China',CHN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,133918,,133918.0,,851519,,,0
H5,2017,2017,2017,6,1,1,Import,352,b'Iceland',ISL,344,"b'China, Hong Kong SAR'",HKG,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,39,,39.0,,1081,,,6
H5,2017,2017,2017,6,1,1,Import,360,b'Indonesia',IDN,156,b'China',CHN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,3781264,,3781264.0,,35267706,,,0
H5,2017,2017,2017,6,1,1,Import,360,b'Indonesia',IDN,344,"b'China, Hong Kong SAR'",HKG,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,1596269,,1596269.0,,11441687,,,0
H5,2017,2017,2017,6,1,1,Import,364,b'Iran',IRN,156,b'China',CHN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,688191,,688191.0,,1741622,,,0
H5,2017,2017,2017,6,1,1,Import,372,b'Ireland',IRL,152,b'Chile',CHL,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,200,,200.0,,523,,,0
H5,2017,2017,2017,6,1,1,Import,372,b'Ireland',IRL,156,b'China',CHN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,2560490,,2560490.0,,10540961,,,0
H5,2017,2017,2017,6,1,1,Import,372,b'Ireland',IRL,344,"b'China, Hong Kong SAR'",HKG,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,4096,,4096.0,,60592,,,0
H5,2017,2017,2017,6,1,1,Import,376,b'Israel',ISR,156,b'China',CHN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,563942,,563942.0,,5120000,,,6
H5,2017,2017,2017,6,1,1,Import,376,b'Israel',ISR,344,"b'China, Hong Kong SAR'",HKG,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,19055,,19055.0,,173000,,,6
H5,2017,2017,2017,6,1,1,Import,381,b'Italy',ITA,156,b'China',CHN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,10363800,,10363800.0,,39881382,,,0
H5,2017,2017,2017,6,1,1,Import,381,b'Italy',ITA,344,"b'China, Hong Kong SAR'",HKG,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,5641,,5641.0,,146902,,,0
H5,2017,2017,2017,6,1,1,Import,392,b'Japan',JPN,156,b'China',CHN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,71817900,,71817900.0,,283771588,,,0
H5,2017,2017,2017,6,1,1,Import,392,b'Japan',JPN,344,"b'China, Hong Kong SAR'",HKG,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,1139,,1139.0,,48908,,,0
H5,2017,2017,2017,6,1,1,Import,398,b'Kazakhstan',KAZ,156,b'China',CHN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,1494473,,1494473.0,,3854311,,,0
H5,2017,2017,2017,6,1,1,Import,398,b'Kazakhstan',KAZ,344,"b'China, Hong Kong SAR'",HKG,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,40,,40.0,,2156,,,0
H5,2017,2017,2017,6,1,1,Import,400,b'Jordan',JOR,156,b'China',CHN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,307443,,307443.0,,1278900,,,0
H5,2017,2017,2017,6,1,1,Import,410,b'Rep. of Korea',KOR,156,b'China',CHN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,4107331,,4107331.0,,21268625,,,0
H5,2017,2017,2017,6,1,1,Import,410,b'Rep. of Korea',KOR,344,"b'China, Hong Kong SAR'",HKG,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,808,,808.0,,35696,,,0
H5,2017,2017,2017,6,1,1,Import,414,b'Kuwait',KWT,156,b'China',CHN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,1274322,,1274322.0,,4550130,,,0
H5,2017,2017,2017,6,1,1,Import,414,b'Kuwait',KWT,344,"b'China, Hong Kong SAR'",HKG,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,1379,,1379.0,,13794,,,0
H5,2017,2017,2017,6,1,1,Import,417,b'Kyrgyzstan',KGZ,156,b'China',CHN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,657703,,657703.0,,2280521,,,0
H5,2017,2017,2017,6,1,1,Import,418,"b""Lao People's Dem. Rep.""",LAO,156,b'China',CHN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,8925,,8925.0,,91569,,,6
H5,2017,2017,2017,6,1,1,Import,418,"b""Lao People's Dem. Rep.""",LAO,344,"b'China, Hong Kong SAR'",HKG,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,750,,750.0,,7697,,,6
H5,2017,2017,2017,6,1,1,Import,422,b'Lebanon',LBN,156,b'China',CHN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,593663,,593663.0,,1737277,,,0
H5,2017,2017,2017,6,1,1,Import,422,b'Lebanon',LBN,344,"b'China, Hong Kong SAR'",HKG,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,7493,,7493.0,,23957,,,0
H5,2017,2017,2017,6,1,1,Import,426,b'Lesotho',LSO,156,b'China',CHN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,1757,,1757.0,,2083,,,0
H5,2017,2017,2017,6,1,1,Import,426,b'Lesotho',LSO,344,"b'China, Hong Kong SAR'",HKG,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,25,,25.0,,437,,,0
H5,2017,2017,2017,6,1,1,Import,428,b'Latvia',LVA,156,b'China',CHN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,51350,,51350.0,,275379,,,6
H5,2017,2017,2017,6,1,1,Import,428,b'Latvia',LVA,344,"b'China, Hong Kong SAR'",HKG,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,952,,952.0,,75087,,,0
H5,2017,2017,2017,6,1,1,Import,440,b'Lithuania',LTU,156,b'China',CHN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,135439,,135439.0,,613311,,,0
H5,2017,2017,2017,6,1,1,Import,440,b'Lithuania',LTU,344,"b'China, Hong Kong SAR'",HKG,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,604,,604.0,,53876,,,0
H5,2017,2017,2017,6,1,1,Import,442,b'Luxembourg',LUX,156,b'China',CHN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,17811,,17811.0,,202084,,,0
H5,2017,2017,2017,6,1,1,Import,442,b'Luxembourg',LUX,344,"b'China, Hong Kong SAR'",HKG,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,10,,10.0,,92,,,0
H5,2017,2017,2017,6,1,1,Import,450,b'Madagascar',MDG,156,b'China',CHN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,122062,,122062.0,,236061,,,0
H5,2017,2017,2017,6,1,1,Import,458,b'Malaysia',MYS,156,b'China',CHN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,2562129,,2562129.0,,9091008,,,0
H5,2017,2017,2017,6,1,1,Import,458,b'Malaysia',MYS,344,"b'China, Hong Kong SAR'",HKG,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,22044,,22044.0,,178830,,,0
H5,2017,2017,2017,6,1,1,Import,462,b'Maldives',MDV,156,b'China',CHN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,132935,,132935.0,,212867,,,0
H5,2017,2017,2017,6,1,1,Import,462,b'Maldives',MDV,344,"b'China, Hong Kong SAR'",HKG,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,8235,,8235.0,,28081,,,0
H5,2017,2017,2017,6,1,1,Import,470,b'Malta',MLT,156,b'China',CHN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,5096,,5096.0,,50088,,,0
H5,2017,2017,2017,6,1,1,Import,470,b'Malta',MLT,344,"b'China, Hong Kong SAR'",HKG,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,3550,,3550.0,,20284,,,0
H5,2017,2017,2017,6,1,1,Import,480,b'Mauritius',MUS,156,b'China',CHN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,120268,,120268.0,,710920,,,0
H5,2017,2017,2017,6,1,1,Import,480,b'Mauritius',MUS,344,"b'China, Hong Kong SAR'",HKG,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,714,,714.0,,15903,,,0
H5,2017,2017,2017,6,1,1,Import,490,"b'Other Asia, nes'",,156,b'China',CHN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,3157111,,3157111.0,,9878273,,,0
H5,2017,2017,2017,6,1,1,Import,490,"b'Other Asia, nes'",,344,"b'China, Hong Kong SAR'",HKG,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,2164,,2164.0,,22587,,,0
H5,2017,2017,2017,6,1,1,Import,496,b'Mongolia',MNG,156,b'China',CHN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,14079,,14079.0,,98699,,,0
H5,2017,2017,2017,6,1,1,Import,499,b'Montenegro',MNE,156,b'China',CHN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,20837,,20837.0,,226056,,,6
H5,2017,2017,2017,6,1,1,Import,504,b'Morocco',MAR,156,b'China',CHN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,458279,,458279.0,,2335809,,,0
H5,2017,2017,2017,6,1,1,Import,504,b'Morocco',MAR,344,"b'China, Hong Kong SAR'",HKG,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,9731,,9731.0,,99334,,,0
H5,2017,2017,2017,6,1,1,Import,512,b'Oman',OMN,156,b'China',CHN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,374485,,374485.0,,771409,,,0
H5,2017,2017,2017,6,1,1,Import,512,b'Oman',OMN,344,"b'China, Hong Kong SAR'",HKG,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,220,,220.0,,1440,,,0
